IQ,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,branch_encoded,KT,CGPA_Final,Placement
135.0,8.363414915988933,0,4.587369979150363,6.0,1,2,6,7.194999999999999,0
100.0,5.703970107865352,0,6.013389863943889,5.013645990096084,2,3,1,7.026000000000001,1
100.0,6.177951684835726,1,5.401549540815374,8.0,3,1,2,7.502,1
99.0,3.887472941099002,0,4.850018280644232,4.787234827415434,0,3,2,6.35,0
104.0,8.0,1,4.42798115735561,6.350077598938558,3,1,3,8.46,0
98.0,2.0,0,2.0,3.825829432278937,1,1,3,6.648333333333333,1
123.0,7.0,1,8.0,9.862128304219564,1,3,6,4.145,1
110.0,7.0,1,3.470644450285427,7.252445044975897,1,1,1,6.5183333333333335,1
88.0,6.881067567981535,0,5.875824290749726,10.0,2,2,3,7.4879999999999995,0
102.0,3.0,1,4.180070027747082,4.460158387502316,1,1,2,3.96,0
101.0,2.0,0,5.1409540681868435,3.3203403397334696,2,2,2,2.98,0
111.0,5.478537902434649,0,7.0,6.05042050294584,3,2,3,6.653333333333333,1
107.0,6.0,0,9.0,7.23499291187095,4,2,3,6.766666666666667,1
79.0,6.0,0,1.0,6.0,3,1,1,7.966666666666666,0
103.0,9.0,0,4.775087391583195,6.386002154495788,3,2,3,7.545999999999999,0
105.0,6.175869712452549,0,7.0,2.0,2,4,0,5.8185714285714285,0
96.0,7.417386312091843,0,0.0,3.494941790405658,5,1,3,5.7700000000000005,1
96.0,9.0,0,2.8504636517132766,8.38957252543792,4,1,5,6.223333333333334,0
83.0,5.048296681484899,0,4.691656509821353,10.0,3,0,2,8.06,1
94.0,1.0,1,1.0,1.8406238690153387,1,1,2,4.8625,0
98.0,1.0,1,4.0,3.8172648733583863,2,0,2,5.775,0
102.0,6.366188526941315,0,5.9003235517332016,4.037709415647456,4,2,3,5.396666666666666,0
111.0,8.0,1,10.0,9.391319101038889,5,2,5,8.49,1
88.0,8.03741335450631,0,3.0,1.622296966070353,5,3,1,6.3975,0
85.0,4.856937081648425,1,3.0,4.488468334410076,2,1,0,7.69,0
72.0,2.0,0,2.756439998531249,7.51934043187422,1,2,5,5.577142857142857,0
122.0,10.0,0,1.0,5.0,1,1,2,6.292,0
165.0,8.0,1,4.0,2.0,0,1,3,8.413333333333332,1
105.0,4.064885881911096,1,4.124801387147894,2.0,3,2,2,6.203333333333333,0
113.0,8.0,0,3.884537202026781,4.0,4,2,2,5.890000000000001,1
103.0,3.0,1,7.0,5.979260177728179,3,1,2,7.66,1
99.0,5.0381608917180785,1,3.0,5.0,2,1,3,4.05,0
78.0,10.0,1,1.0,4.0,5,4,1,5.121428571428571,0
103.0,5.3316702452173885,1,3.8213410715506484,6.163086010390673,3,1,5,8.754999999999999,0
100.0,9.0,0,5.124460814329062,7.0,4,2,3,8.0875,0
101.0,5.247353186113607,0,10.0,6.336775779075655,3,4,3,6.304285714285713,1
101.0,5.0,1,4.0,4.82974654048072,2,1,3,4.51,0
110.0,3.5575789475578325,0,8.0,4.0,3,2,2,7.008,1
99.0,5.4866866947425486,0,5.188460713836221,6.0,2,2,2,5.632,0
124.0,8.907819230151198,0,5.857180464348939,9.0,2,1,3,6.812,1
88.0,10.0,1,6.0,8.996999300710499,4,2,2,7.2124999999999995,0
120.0,6.159723749174564,0,5.594834305568352,3.6074720179274244,1,3,3,9.01,0
116.0,6.0,0,3.0,1.0,3,2,2,8.52,1
101.0,5.4190054527330425,1,4.808393248510789,5.433908302718271,3,2,3,7.6675,0
95.0,3.3486314736197187,1,10.0,8.890359012965686,2,1,2,7.535,0
106.0,9.0,0,4.135553832867643,6.7912367738498585,3,1,3,9.21,0
87.0,2.0,0,5.711199241271945,5.192754243436493,2,1,0,7.68,1
101.0,3.0,0,4.969640107008541,5.0,2,2,3,5.4433333333333325,1
91.0,4.0,0,1.0,4.858118375216776,2,1,2,6.4,1
127.0,2.0,0,9.0,3.464016655712218,2,2,3,5.406000000000001,1
92.0,5.0,0,5.0,6.0,1,1,0,5.826666666666665,0
91.0,4.531258586317385,0,5.0,5.997848713926983,3,2,3,6.212,0
100.0,5.417318485152151,1,5.019629820180423,8.0,2,2,5,3.8475,0
102.0,3.0,1,3.189360581104264,1.0,3,2,4,3.63,0
90.0,6.13995287614458,0,5.0,6.050126652943824,5,0,2,7.62,0
99.0,5.197520556010989,0,5.043952191585916,4.854929732962903,3,1,1,6.91,0
101.0,5.0,0,4.24374647493887,5.0,1,1,0,5.49,0
110.0,7.725825169261185,0,5.609525201251152,4.0,5,1,3,9.3,0
89.0,3.0,0,8.0,6.7735810372411045,3,1,2,6.263333333333333,0
96.0,5.944488185050496,0,0.0,3.3552792214226894,3,1,3,4.2675,0
106.0,5.088510736780517,0,3.7074309907298897,5.522131391809534,2,2,6,6.236,0
108.0,5.42845484139167,0,4.0,1.0,5,2,2,9.47,1
94.0,7.449495517540456,1,6.0,6.0,5,1,3,6.859999999999999,0
110.0,6.228082889031583,0,4.0,2.0,4,1,3,6.57,0
121.0,4.303356957846553,1,10.0,4.449552293650655,0,4,0,6.397499999999999,1
152.0,6.0,0,9.0,6.0,0,1,3,4.264,1
92.0,1.9603618397616636,0,5.0,6.0,1,2,2,5.638,1
98.0,2.0,1,7.0,4.541815472837332,2,1,2,6.19,0
94.0,6.124523202840443,1,5.499236904985629,10.0,1,2,3,7.68,0
103.0,5.556199236150405,0,2.0,5.0,2,1,3,6.325,1
75.0,4.0,0,4.0,3.0,4,4,4,7.93,0
107.0,3.1847675122049814,0,3.1849241622384774,8.0,0,1,6,5.58,0
104.0,8.0,1,5.0,6.569156985644664,3,1,3,7.4725,0
117.0,6.610520357462086,0,1.0,1.725206109166617,2,1,0,5.49,0
100.0,5.597361933581162,1,5.366958283315835,3.0,2,3,1,7.91,0
98.0,6.152714846853666,0,5.3164168865821,2.0,5,1,1,5.99,0
91.0,9.0,0,0.0,10.0,1,1,4,9.37,0
94.0,4.490387339451608,0,3.8203695757901386,6.089238658600401,3,1,4,5.97,0
120.0,8.0,0,6.311738172273202,3.692920327664858,3,1,0,8.28,0
103.0,6.0,0,2.0,4.750624747840421,2,1,3,7.4,0
70.0,2.2743694119231037,0,5.055497736603243,7.6465538713782415,3,2,2,1.5,1
99.0,7.0,1,4.679168036415305,6.20426047691522,3,2,3,9.6,0
97.0,5.9452769332102235,0,6.0,4.924194968286734,4,2,3,5.625,0
103.0,8.0,0,4.496111144015586,6.4841028189364796,3,1,2,9.53,0
109.0,7.0,1,4.22024133686806,6.86174048440121,3,2,5,5.19,1
101.0,4.831803251174403,1,4.731421917254128,4.824951035938177,2,2,3,4.7283333333333335,0
99.0,5.530155490051055,1,9.0,5.431276368045653,2,4,3,7.81,0
103.0,4.534402484948487,0,7.0,4.0,3,2,2,9.47,0
94.0,6.924082424013051,1,5.879724221112372,9.0,2,1,2,8.15,0
126.0,5.0786806935683515,1,3.2495920712280046,3.0,3,2,6,7.287999999999999,1
101.0,6.425238301889035,1,4.0,5.8094393647759635,5,0,5,6.05,0
134.0,5.0,0,1.0,2.0,0,1,0,8.121666666666668,1
107.0,3.1288900878823505,1,10.0,2.0,3,3,2,7.523333333333333,0
120.0,7.5651357993703385,1,3.0,0.5777699819771147,4,2,3,2.0,0
101.0,4.0,0,9.0,6.201850757484266,4,2,2,9.6,1
103.0,6.981945748240843,0,5.652543479120997,8.0,2,1,2,8.670000000000002,0
91.0,7.507778754106123,0,6.553931336580845,6.0,5,1,1,5.65,0
137.0,10.0,1,8.0,5.0,1,4,4,4.84,0
120.0,5.0,0,5.755896611778912,2.304547725842667,2,1,0,5.6850000000000005,0
86.0,5.0,0,1.0,8.0,0,4,5,4.73,1
114.0,6.330506829137516,1,4.1750113395559545,6.0,2,2,6,7.0825000000000005,0
101.0,3.7600786606139955,1,1.9695462385020726,6.611667379481208,1,1,6,5.92,0
97.0,4.0,0,5.62685289244093,5.117436868882319,2,1,0,5.82,1
107.0,8.0,0,3.7895496223267777,6.759655583514128,1,2,2,7.13,0
92.0,5.494609127907619,0,5.221635154085629,9.0,3,1,3,5.42,1
99.0,3.0,1,4.523740637966309,4.556861855379923,3,0,3,8.6,0
99.0,2.0,1,4.436682702752087,4.3078470908742315,2,0,2,6.3999999999999995,0
99.0,5.2632538052939,0,5.2017956178178295,4.8907774376093744,2,2,1,6.5075,0
83.0,4.40994187744219,0,4.0,6.0729630058435795,3,1,0,7.57,1
100.0,7.0,1,9.0,8.0,2,4,2,9.56,1
100.0,5.610080616874292,1,0.0,3.778908931147612,2,1,1,7.43,1
101.0,3.0,1,4.301160740951175,4.576950162087458,2,2,5,3.05,0
108.0,1.0,0,6.0,2.0,0,2,1,8.74,0
71.0,9.0,0,4.7151314666220046,9.659992436298193,5,2,2,6.109999999999999,0
109.0,9.0,1,4.365714377519506,7.293429332294394,4,1,3,5.6000000000000005,1
110.0,1.859300656635103,1,7.0,8.0,0,1,3,4.51,1
106.0,10.0,1,4.551665954805223,7.0,3,2,3,4.9,0
88.0,9.0,0,3.7842195545496295,8.649649831781673,4,0,2,6.886666666666667,0
102.0,5.1650658692635965,0,5.0,5.187213406276133,3,1,1,5.7,1
104.0,4.910739565198028,1,4.828940292139226,5.558683409459459,3,2,3,4.81,1
79.0,10.0,0,0.0,7.0,8,1,4,9.67,0
102.0,6.0,1,4.537451857384539,5.459816933724369,3,1,3,6.388,0
113.0,6.0,1,7.0,2.0,4,2,2,6.77,0
104.0,9.582526978621956,0,7.0,2.233370935194113,9,1,0,5.8,1
100.0,1.0,0,9.0,5.68508131004948,2,4,6,6.94,1
98.0,3.0,1,4.90867459446212,4.177825149610214,2,2,3,6.459999999999999,0
94.0,7.003683198752906,0,1.0,3.5408843661038354,4,1,3,7.093333333333334,0
92.0,5.0,0,5.801726179652398,8.0,2,1,3,7.090000000000001,0
106.0,3.0009221810674056,0,6.0,2.0,3,1,2,6.330000000000001,0
100.0,3.2275681716965288,0,4.102835821624982,5.206463902464225,0,2,2,4.752857142857143,0
95.0,5.340336899870682,0,5.593858874469216,6.0,2,1,0,5.3075,0
117.0,0.0,0,9.0,4.0,0,1,2,6.6325,0
106.0,10.0,1,3.5606472497485235,8.716589329714914,4,2,6,6.922499999999999,1
103.0,4.815283395879863,1,0.0,3.0,2,1,4,6.7325,0
106.0,9.0,0,5.486413712043884,6.7122749159349056,5,1,2,8.4,1
110.0,5.0,0,5.621616382353807,3.367195974771928,2,3,3,5.2,0
96.0,6.910399342817769,1,6.018829746978106,4.612998341128719,5,1,2,7.58,0
111.0,2.0,0,6.629046815974874,5.0,1,1,3,4.89,0
110.0,10.0,1,4.354173521711299,7.539044016305212,4,1,2,6.322,1
104.0,3.859023604293167,1,4.009923779129551,4.0,1,2,2,7.32,0
109.0,7.0,0,0.0,8.0,0,1,1,7.41,1
101.0,4.9496159032124645,1,4.587993408530146,5.112858389202442,2,1,3,5.992857142857143,0
93.0,4.0,0,4.0,2.7373466061075398,1,4,2,8.68,0
107.0,8.0,0,5.0,10.0,0,2,6,6.76,1
102.0,5.134604125344801,0,6.0,6.526429613443348,3,1,3,8.145,0
120.0,1.7652552490700444,1,6.0,4.0,0,1,1,5.1,1
121.0,4.8376547147785836,0,3.6137183524551126,4.57902978452571,0,1,3,8.395,0
105.0,4.186276290627841,1,10.0,6.948847362039061,3,2,2,4.131666666666667,1
110.0,10.0,0,9.0,9.565616305376981,5,1,4,6.86,0
99.0,4.4882171304031715,0,8.0,6.138971611783003,3,4,4,3.38,1
52.0,2.0,0,10.0,10.0,5,4,3,7.807499999999999,0
112.0,6.0,1,6.0,7.679380976917177,1,2,2,7.375,1
122.0,9.0,0,1.5292205189513908,4.0,0,2,2,7.29,0
104.0,3.0,1,10.0,7.0,4,2,4,8.15,1
99.0,4.399903002386512,1,5.0953610170968275,4.846362354715803,0,4,3,7.88,0
79.0,5.376164831774524,0,5.538437423389503,9.0,3,2,3,6.422,0
85.0,4.4942571958146615,0,4.74940879137997,7.805760073808467,3,1,2,9.3,1
110.0,5.0,0,3.295128452429875,6.849334770772455,1,1,3,6.52,1
91.0,6.0,0,7.0,6.0,1,3,0,6.65,0
98.0,6.7287515112020415,0,0.0,7.0,2,1,3,4.79,1
98.0,5.713864427563291,1,5.0,4.58495135747852,3,1,0,9.01,0
75.0,6.0,0,3.0,6.0,3,2,1,7.685,0
80.0,3.0,1,7.35887913491991,8.0,2,1,0,7.496,0
113.0,2.0,1,8.0,1.0,4,2,2,7.465999999999999,1
103.0,4.852696456399315,0,0.0,1.0,2,2,3,8.452,0
106.0,8.0,1,9.0,10.0,4,1,3,7.536666666666666,1
106.0,3.0,1,7.0,5.324612058712004,2,3,6,3.11,0
99.0,4.4031221180486355,0,3.0,4.14489046267629,1,1,1,6.216666666666666,0
103.0,5.0,1,6.0,6.0,1,1,0,6.045,0
95.0,6.629622129701058,0,1.0,8.0,2,1,5,6.2620000000000005,0
120.0,8.0,0,2.8415002550010087,6.684484919042312,3,1,6,3.2675,1
97.0,7.549016655740552,0,2.0,4.669106786208033,5,1,3,8.294,1
107.0,4.0,0,5.0,2.0,3,1,2,9.39,0
101.0,6.1286666931796,0,1.0,4.902068957226181,3,1,3,8.2,1
88.0,4.965294860807425,1,8.0,10.0,4,1,2,8.613333333333333,1
104.0,5.110145660189257,0,3.0,2.0,2,4,3,6.53,1
88.0,8.0,0,6.100554705658851,6.88836603005301,3,4,3,9.01,0
97.0,6.621700631594965,0,5.46114427038102,4.835786916168761,5,0,1,7.269999999999999,0
129.0,8.04005727036812,0,5.720896071350349,2.2853032692149498,4,1,3,6.42,0
104.0,5.470423054156971,0,7.0,6.957497361598179,3,2,2,9.39,1
83.0,0.9167394332461924,0,2.399926828537602,1.0,2,2,2,9.19,0
99.0,6.0,0,10.0,5.586526297069053,5,2,2,5.705000000000001,0
105.0,3.8299612156092238,0,3.8296074184523903,2.0,3,1,2,6.85,0
96.0,6.8546161457512085,0,5.5387954176308085,4.944486950723771,5,1,3,7.38,0
112.0,8.0,0,9.0,6.0,4,2,1,7.83,1
102.0,4.833450277940685,1,4.507011100569546,5.122585300914043,2,2,4,5.01,0
95.0,2.0,1,5.304476448239782,3.6397416788345467,2,1,1,7.375,0
102.0,5.189701539098422,0,5.07,4.0,3,2,2,9.58,0
110.0,4.942872283391658,0,10.0,6.941886507921442,3,2,2,5.794999999999999,1
90.0,5.0,1,4.078019843057401,5.505182088413319,4,1,4,5.84,0
96.0,4.853917541977971,0,4.749967070698812,5.0,2,2,2,6.78,0
96.0,5.136046105405658,0,4.0,8.0,1,1,3,5.38,0
120.0,6.0,1,5.1108266469715815,3.5794409474524578,2,2,3,7.35,0
102.0,4.0,0,10.0,6.4914566005139385,4,1,0,7.4175,1
95.0,4.000443322965683,1,4.0,5.0,3,2,3,7.359999999999999,1
104.0,5.313701432075877,0,4.685728629659504,6.2159295820801574,3,1,3,7.752857142857143,1
97.0,6.069334752807997,0,6.1165866117312575,4.321750264323654,2,4,2,8.34,0
103.0,4.756312007394964,0,9.0,6.796189375393354,3,2,2,6.1125,1
103.0,8.0,0,2.0,5.518635368927672,3,2,3,5.705000000000001,0
100.0,5.1350962860488245,1,4.800762554622036,4.952842850864528,2,2,3,6.248,0
95.0,3.0,1,5.036832991169735,4.04733045222444,1,1,0,7.545,0
101.0,3.0,1,4.889988804887761,5.196806403671893,2,2,3,8.37,1
91.0,3.0,0,5.974493546830715,8.0,2,1,3,7.510000000000001,0
104.0,5.064409291451508,0,7.0,7.036057705002531,3,1,2,7.99,1
104.0,8.0,0,4.761912753627918,5.52703740038964,3,2,3,1.0,0
106.0,7.55236820640469,0,3.0,9.26,0,1,3,9.26,0
99.0,7.0,0,1.0,4.8248589498429375,2,1,3,8.5,0
105.0,3.9120938215980487,1,5.0,1.0,2,3,2,5.495,0
100.0,8.0,0,0.0,4.251118523832126,1,4,3,7.72,1
100.0,4.398772071339355,0,7.0,5.308977749427278,3,2,2,3.76,0
96.0,8.0,0,2.0,7.0,4,1,3,7.1000000000000005,1
105.0,3.0887914848184153,0,6.0,5.0,3,1,5,5.245,0
70.0,2.7653786309000807,1,1.8255793080094165,9.128138362784611,2,1,6,7.44,0
115.0,6.224201931714941,1,5.915333586902772,2.8434727888350473,1,4,3,4.64,0
104.0,1.0,0,4.895499304293185,2.6528881144538072,1,2,3,7.55,0
93.0,4.558143107153267,1,4.215357866770319,5.8439558230789395,3,1,3,6.3,0
100.0,5.484282808384563,1,5.0,5.472853849557346,2,2,3,8.31,0
104.0,10.0,0,4.73087903345494,6.723244310340252,4,2,3,6.890000000000001,0
88.0,9.0,0,5.106657604685548,10.0,4,2,3,6.14,1
99.0,6.1430296253640755,1,5.230365629556264,7.0,4,2,4,5.459999999999999,1
100.0,3.0,1,4.213309197596665,5.158931787823795,2,2,6,8.76,0
103.0,3.0,1,8.0,6.0,3,1,2,8.61,1
101.0,5.222646357019446,1,4.726701489736065,5.111633726993148,2,2,3,6.794999999999999,0
98.0,10.0,0,0.0,5.18736246994764,4,1,3,8.82,0
123.0,5.893160621684427,0,3.0268909534144797,5.599614109891657,3,1,6,5.67,1
92.0,7.5275522487958,0,7.453062272947076,3.9724741798231857,5,4,2,6.52,0
100.0,9.0,1,0.0,5.0,1,3,4,7.25,0
99.0,5.630211664615569,0,4.869423100444184,6.0,3,1,3,6.848333333333334,0
97.0,2.0,1,5.354419697878736,6.0,2,1,3,8.11,1
129.0,9.0,1,7.0,4.0,3,1,1,7.0,0
105.0,5.033090612446198,1,4.07170011220817,6.127177936551648,3,2,6,6.531999999999999,0
123.0,10.0,0,0.0,8.0,2,1,4,6.06,1
99.0,5.171038107182099,0,9.0,6.023956535308443,3,2,1,8.49,0
106.0,9.0,0,4.239942595589003,6.0,3,2,0,7.548333333333332,1
104.0,7.0,0,3.0,5.813078346788593,3,2,5,3.29,0
116.0,5.055893359713217,0,4.012650339511268,4.489877675771712,1,1,3,7.12,0
101.0,5.1526375248852005,1,4.587954176094794,5.262166162196268,3,1,3,7.0680000000000005,0
103.0,4.6679875533243695,0,4.151946232387818,4.0,3,1,2,8.34,0
100.0,5.007004584467616,0,4.643297489361352,5.22403668782966,3,1,2,6.39,0
87.0,6.11790087797192,1,6.2172376601226915,9.0,3,3,3,7.460000000000001,1
79.0,3.590945060805378,0,10.0,9.723723873088225,3,3,5,6.92,0
105.0,6.047901918676306,0,5.29017822784208,4.488344909471071,2,1,1,8.995000000000001,0
116.0,6.0,0,4.770976442401949,3.8381708678304385,2,2,3,6.52,0
107.0,6.0,0,4.205872087374797,5.0,3,1,2,7.0,1
125.0,10.0,0,7.206306592751503,10.0,3,1,4,6.54,1
104.0,7.8583900554868755,0,1.0,9.0,1,0,3,7.697999999999999,0
106.0,4.948014679147796,0,10.0,6.308385861510397,3,1,1,6.800000000000001,0
88.0,4.388499351168409,0,4.58072247626092,5.0,3,2,2,9.28,0
104.0,3.263213739887785,0,10.0,5.0,4,1,2,6.757142857142857,0
92.0,3.0,0,4.928571754344649,5.838137050330193,3,2,3,7.023333333333333,1
100.0,3.0,1,6.0,3.42,3,1,2,7.105,0
100.0,7.0,0,1.0,4.58181995519927,2,1,2,5.923333333333333,0
108.0,1.0,0,1.0,0.0,2,0,2,6.225,0
101.0,2.0,0,10.0,6.19414293482156,3,2,2,8.0675,1
98.0,3.0,1,4.762094380401013,4.413255712868661,1,2,1,6.29,0
98.0,7.526133714922665,0,4.0,9.0,2,1,3,6.38,0
102.0,8.0,0,5.5229518687302,8.0,3,1,1,3.59,1
76.0,5.0,1,4.293532867906407,7.477901790770538,3,2,4,4.9,0
96.0,1.0,0,0.0,2.8603893426702562,1,1,3,6.390000000000001,1
99.0,6.0,1,1.0,4.61572923131299,2,1,3,9.6,0
120.0,8.0,0,4.649577243966885,5.647476193055098,3,2,3,5.743333333333332,1
88.0,3.0,0,0.0,2.0,1,3,3,7.87,0
81.0,2.0,0,10.0,10.0,1,3,3,5.87,0
108.0,7.0,0,8.0,5.245595068177131,4,2,2,5.304,0
116.0,7.864512350357334,0,7.0,3.562719947689869,5,1,3,6.909999999999999,0
77.0,10.0,1,0.4241143247676291,6.0,5,2,4,5.9,0
117.0,9.0,1,1.0,8.590395847880139,0,1,2,6.6,1
119.0,6.0,0,7.0,4.777571071214435,3,1,2,5.824,0
121.0,6.0,1,0.0,0.9865092799877289,1,1,1,6.44,0
97.0,4.0,1,5.0,4.259681854854845,3,1,3,6.95,0
105.0,5.970838290597246,0,6.1485414659152084,4.214442118744676,2,4,4,7.5875,0
92.0,7.176595521633661,0,6.207097738852788,10.0,2,1,2,7.390000000000001,0
97.0,5.764252852111937,0,5.752173402057856,4.3907754541017,2,4,3,7.02,0
113.0,2.9220126247731315,1,3.331742063785626,1.0,2,2,2,6.6242857142857146,1
107.0,5.515117353085614,1,4.169352231104572,6.803449271380789,3,2,6,8.03,1
117.0,6.691636790048964,0,1.0,2.9187023756443065,2,1,3,7.42,0
106.0,4.5033026692328235,1,4.193485939510786,6.47236992688083,1,2,3,9.309999999999999,1
99.0,5.420621444245324,0,5.155561826246725,5.0,2,2,1,6.392500000000001,0
102.0,4.914708182716396,0,2.0,2.0,2,2,2,8.24,0
107.0,10.0,0,4.245569124814537,5.0,5,2,3,9.83,0
87.0,1.0,0,0.0,1.0,1,4,4,1.11,1
94.0,6.845246635249463,1,5.686102043374387,9.6,2,1,3,7.608333333333333,0
108.0,10.0,1,4.275582299956284,7.228645778892652,4,1,3,6.702000000000001,0
101.0,5.755484980810522,0,5.2473894231018114,5.58031760615901,4,1,2,5.68,1
100.0,4.854770229802991,0,6.0,5.536289776493769,2,2,2,7.563333333333333,0
102.0,5.889638264683818,1,4.687680950624763,10.0,3,1,6,6.5,1
101.0,5.71132391136771,0,5.068134669407083,9.0,3,0,3,5.9125,1
91.0,6.98201586200409,1,6.697216582590979,9.0,2,1,0,5.076666666666667,0
101.0,5.545838887309994,1,4.894308880038956,5.1887588134095175,2,4,6,6.756666666666667,0
94.0,7.0,0,5.9204517647339685,9.0,2,1,2,6.7942857142857145,0
107.0,9.0,1,4.9900637802438474,6.661287118254119,3,2,1,5.8,1
104.0,8.0,0,3.9665501173490867,6.867943298227358,3,1,4,9.64,0
106.0,4.953857459044823,1,3.0,3.0,3,2,3,6.975999999999999,1
102.0,3.0,0,3.0,7.0,0,2,6,5.89,0
108.0,7.0,1,3.4620703327834192,5.0,3,2,6,8.78,0
111.0,2.527524249578498,1,8.0,7.0,1,2,4,4.36,1
105.0,9.0,0,4.492041233648351,6.449519168282958,3,2,3,5.4175,0
98.0,5.475199776355147,0,7.0,4.689189008928313,4,2,2,3.4433333333333334,0
99.0,6.5888163617015,0,4.0,7.68,2,2,3,6.29,1
98.0,5.41886677242298,0,5.187173681518868,4.757815503820186,2,2,1,7.415,0
101.0,5.063271395378887,1,8.0,6.129034110708421,3,2,2,7.792,0
94.0,2.0,1,4.20046849015058,5.7526470334998585,2,2,5,6.87,1
103.0,4.738944424692363,0,4.36170632808242,3.0,3,2,3,6.344999999999999,0
109.0,7.05,0,3.386662904714129,7.017617786746436,2,0,2,7.457142857142857,0
98.0,4.139688207976313,0,10.0,7.347941081465848,3,1,2,5.78,0
89.0,5.363859333098148,0,5.138446942841654,7.0,3,2,3,7.55,0
109.0,10.0,1,9.0,8.606158138654788,5,1,2,6.52,0
135.0,2.0,0,7.0,1.0,2,1,3,5.1850000000000005,1
97.0,5.8470216979128615,0,5.819465299075759,4.524803546103161,2,4,3,7.53,0
78.0,3.0,1,6.222983275819232,6.349272023640047,2,4,3,6.97,1
98.0,6.553844825077675,0,5.704433140660139,10.0,3,1,3,6.34,1
109.0,3.137070747582051,1,2.728260517982296,6.406740044207082,0,1,5,6.09,0
94.0,7.0,0,6.07007480113872,7.0,1,4,3,7.59,0
76.0,2.0,0,1.0,4.0,0,2,0,9.34,0
98.0,7.737965760239401,1,2.0,4.794479836433652,5,1,3,9.39,1
103.0,7.0,0,10.0,7.398773897764503,4,2,2,8.5,0
100.0,5.703970107865352,0,6.013389863943889,5.013645990096084,2,3,1,7.026000000000001,1
120.0,7.0,1,5.981269818141229,4.565549073076074,2,4,4,7.1,1
98.0,2.0,1,5.414935165258822,4.295410377414029,3,1,3,6.645,1
83.0,2.0,1,6.0,8.0,0,4,3,7.656666666666666,1
83.0,6.62120418141685,1,9.0,7.0,2,4,0,7.53,0
92.0,7.452726256098298,0,6.8548027465021235,10.0,2,1,0,6.71,0
103.0,5.384075723182537,0,4.985916083966913,5.750617037054894,3,2,2,7.1899999999999995,1
104.0,10.0,0,4.412048845240086,8.0,4,1,3,7.49,0
98.0,5.245133158278858,1,6.0,7.0,3,1,3,5.406000000000001,0
50.0,3.0,0,8.0,7.0,5,4,0,7.233333333333334,0
101.0,4.3790798632691725,0,4.8175364725800875,4.0,2,1,1,3.356666666666667,0
97.0,3.0,1,0.0,3.6033535748218846,1,1,2,6.09,1
112.0,1.500001171206069,0,2.3762464438656608,1.0,0,1,2,7.345,0
106.0,3.9340740566595898,1,3.1640687014450073,6.102112253583549,1,1,5,6.59,0
104.0,6.0,0,10.0,6.561546314857754,4,2,2,6.073333333333333,0
112.0,10.0,1,3.7841305010025934,4.0,4,2,2,5.628,0
108.0,4.933420206114885,0,4.5773699148749,4.804886208854274,1,2,2,8.1225,0
103.0,5.0,1,6.11991502924559,3.7431347569233626,1,4,3,6.3,0
104.0,8.0,1,6.0,7.0,3,2,3,7.35,0
94.0,2.0,0,5.214107368491035,5.0,2,1,3,8.19,0
103.0,6.380246235327409,1,10.0,7.340382382681113,5,2,2,9.18,1
96.0,6.0,0,3.9369739490530264,5.0,4,2,2,7.539999999999999,1
92.0,6.0,0,6.0,8.82125552407098,2,3,5,7.83,0
100.0,9.0,0,0.0,4.6226090321496525,2,1,1,7.9,0
124.0,8.300487294956426,0,8.0,3.4075475974563645,5,1,3,7.593333333333334,0
56.0,2.0,0,1.0,10.0,0,2,2,5.79,1
97.0,6.2813093193942535,1,2.0,4.207675738839892,3,1,3,7.97,0
98.0,5.872920867658742,0,0.0,3.8252021422654963,2,1,3,7.28,0
85.0,4.644993817412846,1,6.0,7.160847300616963,3,2,2,9.35,0
104.0,3.0,0,3.527017225621904,2.0,1,1,0,7.225,0
97.0,6.472617156197892,1,5.4290295914987325,6.0,4,1,3,6.4425,0
100.0,4.897866640026116,0,7.0,5.686759106719705,3,2,2,6.397500000000001,0
127.0,3.0,0,9.0,2.0,3,2,2,5.8625,1
93.0,0.0,1,7.0,2.0,0,1,3,2.06,0
112.0,5.776351794771621,0,5.0171929193551215,5.010022291054593,3,2,3,5.6875,1
109.0,10.0,0,4.068975177175357,8.0,3,2,3,9.04,1
75.0,2.9282981032304995,0,7.0,8.108554773317804,2,2,2,6.5525,0
90.0,8.052813230777229,1,0.0,9.0,1,1,4,6.19,0
100.0,4.68465152838338,0,3.6717447319484577,6.853207465580354,3,0,3,6.74,1
120.0,3.0,1,10.0,6.0,4,1,3,5.92375,0
100.0,5.117913640286421,1,4.0,5.096057176665285,2,2,3,7.285,0
96.0,5.187220339260179,0,5.618036582425795,5.0,2,1,0,2.64,0
83.0,5.0,0,5.0,8.0,0,3,1,6.58,0
103.0,6.0,0,4.951756580264284,5.0,4,2,3,7.07,1
96.0,0.0,0,4.0,2.0,0,3,1,5.66,1
103.0,4.388203144615076,1,7.14,5.779462633263162,2,2,0,6.18,1
66.0,6.0,1,0.0,7.027862670017097,3,1,3,5.406666666666666,0
78.0,4.20220902074664,0,2.0,5.0,2,1,1,4.885,0
120.0,6.006710362488366,0,10.0,4.0,3,2,0,7.27,0
112.0,5.0,0,5.17860327386887,4.02206966323722,2,2,3,5.8149999999999995,0
105.0,3.618755493829031,0,5.0,2.0,3,2,2,5.161666666666666,0
